timestamp_utc,total_vehicles_detected,daily_vehicle_count,vehicles_in_lane_1,vehicles_in_lane_2,vehicles_in_lane_3,vehicles_in_lane_4,vehicles_in_line
2026-08-14T21:53:11.839829+00:00,8,119,0,2,4,1,7
2026-08-14T21:54:13.532184+00:00,8,119,0,2,4,1,7
2026-08-14T21:55:14.160867+00:00,8,119,0,2,4,1,7
2026-08-14T21:56:14.003721+00:00,7,119,0,0,2,0,2
2026-08-14T21:57:13.194578+00:00,7,119,0,0,2,0,2
2026-08-14T21:58:12.237677+00:00,7,119,0,0,2,0,2
2026-08-14T21:59:11.977018+00:00,1,119,0,0,1,0,1
2026-08-14T22:00:21.758562+00:00,1,119,0,0,1,0,1
2026-08-14T22:01:14.345851+00:00,1,119,0,0,1,0,1
2026-08-14T22:02:13.330317+00:00,1,119,0,0,0,0,0
2026-08-14T22:03:12.694170+00:00,1,119,0,0,0,0,0
2026-08-14T22:04:13.141502+00:00,1,119,0,0,0,0,0
2026-08-14T22:05:14.578079+00:00,2,119,0,1,0,1,2
2026-08-14T22:06:13.805713+00:00,2,119,0,1,0,1,2
2026-08-14T22:07:13.240647+00:00,2,119,0,1,0,1,2
2026-08-14T22:08:12.905011+00:00,3,119,0,0,2,0,2
2026-08-14T22:09:13.162667+00:00,3,119,0,0,2,0,2
2026-08-14T22:10:15.108806+00:00,3,119,0,0,2,0,2
2026-08-14T22:11:13.253387+00:00,3,119,0,1,1,0,2
2026-08-14T22:12:12.935790+00:00,3,119,0,1,1,0,2
2026-08-14T22:13:12.903010+00:00,3,119,0,1,1,0,2
2026-08-14T22:14:12.501782+00:00,0,119,0,0,0,0,0
2026-08-14T22:15:17.694013+00:00,0,119,0,0,0,0,0
2026-08-14T22:16:13.972134+00:00,0,119,0,0,0,0,0
2026-08-14T22:17:12.855988+00:00,1,119,0,0,0,1,1
2026-08-14T22:18:12.715299+00:00,1,119,0,0,0,1,1
2026-08-14T22:19:13.755943+00:00,1,119,0,0,0,1,1
2026-08-14T22:20:14.484945+00:00,7,122,0,0,2,4,6
2026-08-14T22:21:12.636629+00:00,7,122,0,0,2,4,6
2026-08-14T22:22:12.539390+00:00,7,122,0,0,2,4,6
2026-08-14T22:23:13.781869+00:00,8,124,0,2,2,3,7
2026-08-14T22:24:12.023726+00:00,8,124,0,2,2,3,7
2026-08-14T22:25:13.962727+00:00,8,124,0,2,2,3,7
2026-08-14T22:26:11.755328+00:00,9,125,0,1,6,2,9
2026-08-14T22:27:12.365914+00:00,9,125,0,1,6,2,9
2026-08-14T22:28:12.121072+00:00,9,125,0,1,6,2,9
2026-08-14T22:29:12.334364+00:00,9,125,0,1,5,3,9
2026-08-14T22:30:20.904200+00:00,9,125,0,1,5,3,9
2026-08-14T22:31:13.593555+00:00,9,125,0,1,5,3,9
2026-08-14T22:32:13.135537+00:00,5,125,0,1,2,0,3
2026-08-14T22:33:12.998360+00:00,5,125,0,1,2,0,3
2026-08-14T22:34:13.406151+00:00,5,125,0,1,2,0,3
2026-08-14T22:35:14.056322+00:00,9,126,0,1,5,2,8
2026-08-14T22:36:12.477399+00:00,9,126,0,1,5,2,8
2026-08-14T22:37:13.723060+00:00,9,126,0,1,5,2,8
2026-08-14T22:38:12.540087+00:00,4,126,0,0,2,1,3
2026-08-14T22:39:11.949807+00:00,4,126,0,0,2,1,3
2026-08-14T22:40:14.785352+00:00,4,126,0,0,2,1,3
2026-08-14T22:41:11.568508+00:00,11,128,0,2,4,3,9
2026-08-14T22:42:12.217321+00:00,11,128,0,2,4,3,9
2026-08-14T22:43:12.037857+00:00,11,128,0,2,4,3,9
2026-08-14T22:44:13.148891+00:00,18,134,0,6,6,4,16
2026-08-14T22:45:17.381186+00:00,18,134,0,6,6,4,16
2026-08-14T22:46:11.990150+00:00,18,134,0,6,6,4,16
2026-08-14T22:47:12.762166+00:00,12,134,0,3,5,3,11
2026-08-14T22:48:12.892430+00:00,12,134,0,3,5,3,11
2026-08-14T22:49:13.074308+00:00,12,134,0,3,5,3,11
2026-08-14T22:50:13.868483+00:00,7,135,0,0,4,3,7
2026-08-14T22:51:12.918050+00:00,7,135,0,0,4,3,7
2026-08-14T22:52:12.524397+00:00,7,135,0,0,4,3,7
2026-08-14T22:53:11.809625+00:00,6,135,0,0,4,2,6
2026-08-14T22:54:12.437494+00:00,6,135,0,0,4,2,6
2026-08-14T22:55:13.966667+00:00,6,135,0,0,4,2,6
2026-08-14T22:56:12.362601+00:00,8,135,0,0,2,4,6
2026-08-14T22:57:12.846194+00:00,8,135,0,0,2,4,6
2026-08-14T22:58:12.673165+00:00,8,135,0,0,2,4,6
2026-08-14T22:59:13.119466+00:00,7,135,0,0,4,3,7
2026-08-14T23:00:21.587638+00:00,7,135,0,0,4,3,7
2026-08-14T23:01:13.869342+00:00,7,135,0,0,4,3,7
2026-08-14T23:02:13.408265+00:00,6,135,0,1,2,1,4
2026-08-14T23:03:12.678651+00:00,6,135,0,1,2,1,4
2026-08-14T23:04:12.680959+00:00,6,135,0,1,2,1,4
2026-08-14T23:05:14.650015+00:00,4,135,0,1,2,0,3
2026-08-14T23:06:13.024276+00:00,4,135,0,1,2,0,3
2026-08-14T23:07:13.318509+00:00,4,135,0,1,2,0,3
2026-08-14T23:08:13.177216+00:00,10,138,0,2,3,5,10
2026-08-14T23:09:13.206337+00:00,10,138,0,2,3,5,10
2026-08-14T23:10:14.210435+00:00,10,138,0,2,3,5,10
2026-08-14T23:11:12.560392+00:00,4,138,0,0,2,2,4
2026-08-14T23:12:12.324371+00:00,4,138,0,0,2,2,4
2026-08-14T23:13:12.667100+00:00,4,138,0,0,2,2,4
2026-08-14T23:14:13.503850+00:00,3,138,0,0,3,0,3
2026-08-14T23:15:19.543353+00:00,3,138,0,0,3,0,3
2026-08-14T23:16:17.238816+00:00,3,138,0,0,3,0,3
2026-08-14T23:17:12.466479+00:00,8,139,0,0,3,4,7
2026-08-14T23:18:11.934782+00:00,8,139,0,0,3,4,7
2026-08-14T23:19:13.011318+00:00,8,139,0,0,3,4,7
2026-08-14T23:20:13.998535+00:00,2,139,0,1,1,0,2
2026-08-14T23:21:12.790053+00:00,2,139,0,1,1,0,2
2026-08-14T23:22:12.714825+00:00,2,139,0,1,1,0,2
2026-08-14T23:23:13.963369+00:00,3,139,0,0,3,0,3
2026-08-14T23:24:12.847441+00:00,3,139,0,0,3,0,3
2026-08-14T23:25:13.980210+00:00,3,139,0,0,3,0,3
2026-08-14T23:26:12.843638+00:00,5,140,0,0,1,2,3
2026-08-14T23:27:12.136031+00:00,5,140,0,0,1,2,3
2026-08-14T23:28:12.260102+00:00,5,140,0,0,1,2,3
2026-08-14T23:29:12.573633+00:00,9,142,0,1,4,3,8
2026-08-14T23:30:16.813405+00:00,9,142,0,1,4,3,8
2026-08-14T23:31:15.209715+00:00,9,142,0,1,4,3,8
2026-08-14T23:32:12.239027+00:00,14,145,0,2,6,6,14
2026-08-14T23:33:12.209036+00:00,14,145,0,2,6,6,14
2026-08-14T23:34:11.953354+00:00,14,145,0,2,6,6,14
2026-08-14T23:35:13.964897+00:00,16,147,0,3,8,5,16
2026-08-14T23:36:12.210323+00:00,16,147,0,3,8,5,16
2026-08-14T23:37:12.471104+00:00,16,147,0,3,8,5,16
2026-08-14T23:38:12.156859+00:00,18,150,0,5,6,7,18
2026-08-14T23:39:13.516662+00:00,18,150,0,5,6,7,18
2026-08-14T23:40:14.534149+00:00,18,150,0,5,6,7,18
2026-08-14T23:41:12.192965+00:00,18,150,0,5,7,6,18
2026-08-14T23:42:13.105494+00:00,18,150,0,5,7,6,18
2026-08-14T23:43:11.867124+00:00,18,150,0,5,7,6,18
2026-08-14T23:44:13.389888+00:00,23,155,0,7,8,8,23
2026-08-14T23:45:16.308176+00:00,23,155,0,7,8,8,23
2026-08-14T23:46:17.940029+00:00,23,155,0,7,8,8,23
2026-08-14T23:47:12.090261+00:00,23,156,0,8,5,7,20
2026-08-14T23:48:12.659930+00:00,23,156,0,8,5,7,20
2026-08-14T23:49:12.678337+00:00,23,156,0,8,5,7,20
2026-08-14T23:50:14.554571+00:00,16,156,0,4,6,6,16
2026-08-14T23:51:11.779319+00:00,16,156,0,4,6,6,16
2026-08-14T23:52:12.222866+00:00,16,156,0,4,6,6,16
2026-08-14T23:53:13.078442+00:00,16,156,0,3,7,6,16
2026-08-14T23:54:12.359704+00:00,16,156,0,3,7,6,16
2026-08-14T23:55:14.714793+00:00,16,156,0,3,7,6,16
2026-08-14T23:56:12.107957+00:00,18,158,0,6,7,5,18
2026-08-14T23:57:11.678609+00:00,18,158,0,6,7,5,18
2026-08-14T23:58:12.837963+00:00,18,158,0,6,7,5,18
2026-08-14T23:59:13.641656+00:00,15,158,0,3,8,4,15
2026-08-15T00:00:20.708180+00:00,15,158,0,3,8,4,15
2026-08-15T00:01:17.868753+00:00,15,158,0,3,8,4,15
2026-08-15T00:02:13.124648+00:00,22,160,0,8,6,7,21
2026-08-15T00:03:13.262053+00:00,22,160,0,8,6,7,21
2026-08-15T00:04:12.794437+00:00,22,160,0,8,6,7,21
2026-08-15T00:05:14.098616+00:00,14,160,0,3,7,4,14
2026-08-15T00:06:12.195629+00:00,14,160,0,3,7,4,14
2026-08-15T00:07:12.142554+00:00,14,160,0,3,7,4,14
2026-08-15T00:08:13.035683+00:00,14,160,0,3,6,5,14
2026-08-15T00:09:12.655271+00:00,14,160,0,3,6,5,14
2026-08-15T00:10:15.043752+00:00,14,160,0,3,6,5,14
2026-08-15T00:11:14.622889+00:00,7,160,0,0,2,4,6
2026-08-15T00:12:12.856043+00:00,7,160,0,0,2,4,6
2026-08-15T00:13:12.438193+00:00,7,160,0,0,2,4,6
2026-08-15T00:14:12.673609+00:00,4,160,0,0,3,1,4
2026-08-15T00:15:17.901030+00:00,4,160,0,0,3,1,4
2026-08-15T00:16:18.426278+00:00,4,160,0,0,3,1,4
2026-08-15T00:17:12.317063+00:00,6,160,0,0,1,2,3
2026-08-15T00:18:12.634877+00:00,6,160,0,0,1,2,3
2026-08-15T00:19:11.995160+00:00,6,160,0,0,1,2,3
2026-08-15T00:20:14.490341+00:00,0,160,0,0,0,0,0
2026-08-15T00:21:12.745150+00:00,0,160,0,0,0,0,0
2026-08-15T00:22:12.874618+00:00,0,160,0,0,0,0,0
2026-08-15T00:23:14.069684+00:00,1,160,0,0,0,0,0
2026-08-15T00:24:12.475137+00:00,1,160,0,0,0,0,0
2026-08-15T00:25:14.483458+00:00,1,160,0,0,0,0,0
2026-08-15T00:26:13.190487+00:00,3,160,0,0,2,1,3
2026-08-15T00:27:12.998821+00:00,3,160,0,0,2,1,3
2026-08-15T00:28:12.584394+00:00,3,160,0,0,2,1,3
2026-08-15T00:29:13.056345+00:00,1,160,0,0,0,1,1
2026-08-15T00:30:19.403720+00:00,1,160,0,0,0,1,1
2026-08-15T00:31:17.494338+00:00,1,160,0,0,0,1,1
2026-08-15T00:32:12.554482+00:00,5,161,0,1,2,1,4
2026-08-15T00:33:13.112804+00:00,5,161,0,1,2,1,4
2026-08-15T00:34:12.380178+00:00,5,161,0,1,2,1,4
2026-08-15T00:35:14.002197+00:00,4,162,0,0,0,0,0
2026-08-15T00:36:12.150767+00:00,4,162,0,0,0,0,0
2026-08-15T00:37:12.369069+00:00,4,162,0,0,0,0,0
2026-08-15T00:38:12.118304+00:00,4,162,0,1,0,0,1
2026-08-15T00:39:12.313647+00:00,4,162,0,1,0,0,1
2026-08-15T00:40:14.261632+00:00,4,162,0,1,0,0,1
2026-08-15T00:41:12.267949+00:00,1,162,0,0,0,0,0
2026-08-15T00:42:13.475589+00:00,1,162,0,0,0,0,0
2026-08-15T00:43:13.499400+00:00,1,162,0,0,0,0,0
2026-08-15T00:44:12.155138+00:00,0,162,0,0,0,0,0
2026-08-15T00:45:17.033510+00:00,0,162,0,0,0,0,0
2026-08-15T00:46:17.753556+00:00,0,162,0,0,0,0,0
2026-08-15T00:47:12.844573+00:00,5,162,0,0,4,0,4
2026-08-15T00:48:11.915910+00:00,5,162,0,0,4,0,4
2026-08-15T00:49:13.168592+00:00,5,162,0,0,4,0,4
2026-08-15T00:50:14.893174+00:00,7,165,0,2,2,3,7
2026-08-15T00:51:12.180472+00:00,7,165,0,2,2,3,7
2026-08-15T00:52:14.408561+00:00,7,165,0,2,2,3,7
2026-08-15T00:53:12.852983+00:00,1,165,0,0,0,1,1
2026-08-15T00:54:12.823034+00:00,1,165,0,0,0,1,1
2026-08-15T00:55:14.445216+00:00,1,165,0,0,0,1,1
2026-08-15T00:56:12.800731+00:00,0,165,0,0,0,0,0
2026-08-15T00:57:11.818879+00:00,0,165,0,0,0,0,0
2026-08-15T00:58:12.868025+00:00,0,165,0,0,0,0,0
2026-08-15T00:59:12.548837+00:00,10,169,0,0,5,5,10
2026-08-15T01:00:24.697305+00:00,10,169,0,0,5,5,10
2026-08-15T01:01:18.955593+00:00,10,169,0,0,5,5,10
2026-08-15T01:02:12.153077+00:00,13,170,0,3,4,5,12
2026-08-15T01:03:13.815076+00:00,13,170,0,3,4,5,12
2026-08-15T01:04:13.980655+00:00,13,170,0,3,4,5,12
2026-08-15T01:05:14.313246+00:00,7,170,0,4,3,0,7
2026-08-15T01:06:12.694264+00:00,7,170,0,4,3,0,7
2026-08-15T01:07:13.121899+00:00,7,170,0,4,3,0,7
2026-08-15T01:08:12.535208+00:00,3,170,0,0,1,1,2
2026-08-15T01:09:12.287110+00:00,3,170,0,0,1,1,2
2026-08-15T01:10:13.882757+00:00,3,170,0,0,1,1,2
2026-08-15T01:11:15.842289+00:00,2,170,0,0,2,0,2
2026-08-15T01:12:13.499603+00:00,2,170,0,0,2,0,2
2026-08-15T01:13:12.842280+00:00,2,170,0,0,2,0,2
2026-08-15T01:14:12.945207+00:00,3,170,0,0,2,1,3
2026-08-15T01:15:18.463479+00:00,3,170,0,0,2,1,3
2026-08-15T01:16:18.341015+00:00,3,170,0,0,2,1,3
2026-08-15T01:17:11.956252+00:00,2,170,0,0,1,1,2
2026-08-15T01:18:12.539906+00:00,2,170,0,0,1,1,2
2026-08-15T01:19:12.914145+00:00,2,170,0,0,1,1,2
2026-08-15T01:20:14.237087+00:00,0,170,0,0,0,0,0
2026-08-15T01:21:19.142082+00:00,0,170,0,0,0,0,0
2026-08-15T01:22:12.575913+00:00,0,170,0,0,0,0,0
2026-08-15T01:23:13.051441+00:00,2,171,0,0,0,0,0
2026-08-15T01:24:12.870581+00:00,2,171,0,0,0,0,0
2026-08-15T01:25:14.746531+00:00,2,171,0,0,0,0,0
2026-08-15T01:26:17.988497+00:00,3,172,0,0,0,1,1
2026-08-15T01:27:12.525206+00:00,3,172,0,0,0,1,1
2026-08-15T01:28:12.300533+00:00,3,172,0,0,0,1,1
2026-08-15T01:29:12.105590+00:00,0,172,0,0,0,0,0
2026-08-15T01:30:16.788986+00:00,0,172,0,0,0,0,0
2026-08-15T01:31:18.717081+00:00,0,172,0,0,0,0,0
2026-08-15T01:32:12.371651+00:00,2,172,0,0,0,1,1
2026-08-15T01:33:12.857482+00:00,2,172,0,0,0,1,1
2026-08-15T01:34:13.693751+00:00,2,172,0,0,0,1,1
2026-08-15T01:35:14.726181+00:00,2,172,0,0,1,0,1
2026-08-15T01:36:17.767582+00:00,2,172,0,0,1,0,1
2026-08-15T01:37:12.672583+00:00,2,172,0,0,1,0,1
2026-08-15T01:38:20.577447+00:00,1,172,0,0,0,0,0
2026-08-15T01:39:18.316431+00:00,1,172,0,0,0,0,0
2026-08-15T01:40:21.143060+00:00,1,172,0,0,0,0,0
2026-08-15T01:41:18.405399+00:00,4,173,0,0,1,1,2
2026-08-15T01:42:12.872542+00:00,4,173,0,0,1,1,2
2026-08-15T01:43:12.066298+00:00,4,173,0,0,1,1,2
2026-08-15T01:44:11.829658+00:00,0,173,0,0,0,0,0
2026-08-15T01:45:18.048870+00:00,0,173,0,0,0,0,0
2026-08-15T01:46:18.299275+00:00,0,173,0,0,0,0,0
2026-08-15T01:47:11.711762+00:00,0,173,0,0,0,0,0
2026-08-15T01:48:12.433260+00:00,0,173,0,0,0,0,0
2026-08-15T01:49:11.620417+00:00,0,173,0,0,0,0,0
2026-08-15T01:50:14.789395+00:00,1,173,0,0,0,0,0
2026-08-15T01:51:15.471225+00:00,1,173,0,0,0,0,0
2026-08-15T01:52:12.905495+00:00,1,173,0,0,0,0,0
2026-08-15T01:53:11.613682+00:00,2,173,0,0,1,1,2
2026-08-15T01:54:12.646431+00:00,2,173,0,0,1,1,2
2026-08-15T01:55:13.862998+00:00,2,173,0,0,1,1,2
2026-08-15T01:56:18.399530+00:00,3,173,0,0,1,0,1
2026-08-15T01:57:12.855969+00:00,3,173,0,0,1,0,1
2026-08-15T01:58:13.278363+00:00,3,173,0,0,1,0,1
2026-08-15T01:59:12.845176+00:00,1,173,0,0,0,1,1
2026-08-15T02:00:15.598366+00:00,1,173,0,0,0,1,1
2026-08-15T02:01:18.679396+00:00,1,173,0,0,0,1,1
2026-08-15T02:02:13.969038+00:00,0,173,0,0,0,0,0
2026-08-15T02:03:12.984277+00:00,0,173,0,0,0,0,0
2026-08-15T02:04:13.448613+00:00,0,173,0,0,0,0,0
2026-08-15T02:05:15.063934+00:00,0,173,0,0,0,0,0
2026-08-15T02:06:20.810764+00:00,0,173,0,0,0,0,0
2026-08-15T02:07:12.824220+00:00,0,173,0,0,0,0,0
2026-08-15T02:08:13.713992+00:00,0,173,0,0,0,0,0
2026-08-15T02:09:14.571975+00:00,0,173,0,0,0,0,0
2026-08-15T02:10:15.129232+00:00,0,173,0,0,0,0,0
2026-08-15T02:11:18.139183+00:00,0,173,0,0,0,0,0
2026-08-15T02:12:12.407372+00:00,0,173,0,0,0,0,0
2026-08-15T02:13:12.211560+00:00,0,173,0,0,0,0,0
2026-08-15T02:14:13.392419+00:00,1,174,0,0,1,0,1
2026-08-15T02:15:15.995855+00:00,1,174,0,0,1,0,1
2026-08-15T02:16:18.521213+00:00,1,174,0,0,1,0,1
2026-08-15T02:17:13.199212+00:00,1,175,0,0,0,0,0
2026-08-15T02:18:13.107540+00:00,1,175,0,0,0,0,0
2026-08-15T02:19:13.051771+00:00,1,175,0,0,0,0,0
2026-08-15T02:20:14.933501+00:00,2,176,0,0,0,0,0
2026-08-15T02:21:19.058142+00:00,2,176,0,0,0,0,0
2026-08-15T02:22:12.241787+00:00,2,176,0,0,0,0,0
2026-08-15T02:23:12.670776+00:00,0,176,0,0,0,0,0
2026-08-15T02:24:13.435532+00:00,0,176,0,0,0,0,0
2026-08-15T02:25:16.525987+00:00,0,176,0,0,0,0,0
2026-08-15T02:26:19.500749+00:00,1,176,0,0,0,1,1
2026-08-15T02:27:12.495931+00:00,1,176,0,0,0,1,1
2026-08-15T02:28:12.815819+00:00,1,176,0,0,0,1,1
2026-08-15T02:29:13.132536+00:00,0,176,0,0,0,0,0
2026-08-15T02:30:20.212058+00:00,0,176,0,0,0,0,0
2026-08-15T02:31:19.734675+00:00,0,176,0,0,0,0,0
2026-08-15T02:32:12.608258+00:00,0,176,0,0,0,0,0
2026-08-15T02:33:13.158177+00:00,0,176,0,0,0,0,0
2026-08-15T02:34:13.198073+00:00,0,176,0,0,0,0,0
2026-08-15T02:35:13.863195+00:00,2,177,0,0,2,0,2
2026-08-15T02:36:18.794002+00:00,2,177,0,0,2,0,2
2026-08-15T02:37:12.318334+00:00,2,177,0,0,2,0,2
2026-08-15T02:38:13.629202+00:00,1,177,0,0,1,0,1
2026-08-15T02:39:12.709028+00:00,1,177,0,0,1,0,1
2026-08-15T02:40:14.485516+00:00,1,177,0,0,1,0,1
2026-08-15T02:41:18.035096+00:00,2,177,0,0,0,2,2
2026-08-15T02:42:12.783109+00:00,2,177,0,0,0,2,2
2026-08-15T02:43:12.682150+00:00,2,177,0,0,0,2,2
2026-08-15T02:44:12.347751+00:00,0,177,0,0,0,0,0
2026-08-15T02:45:14.187049+00:00,0,177,0,0,0,0,0
2026-08-15T02:46:17.976842+00:00,0,177,0,0,0,0,0
2026-08-15T02:47:12.128830+00:00,1,177,0,0,0,1,1
2026-08-15T02:48:12.158552+00:00,1,177,0,0,0,1,1
2026-08-15T02:49:11.777972+00:00,1,177,0,0,0,1,1
2026-08-15T02:50:20.970670+00:00,0,177,0,0,0,0,0
2026-08-15T02:51:18.150895+00:00,0,177,0,0,0,0,0
2026-08-15T02:52:11.372562+00:00,0,177,0,0,0,0,0
2026-08-15T02:53:11.491232+00:00,0,177,0,0,0,0,0
2026-08-15T02:54:11.571048+00:00,0,177,0,0,0,0,0
2026-08-15T02:55:13.253990+00:00,0,177,0,0,0,0,0
2026-08-15T02:56:17.794295+00:00,0,177,0,0,0,0,0
2026-08-15T02:57:11.650416+00:00,0,177,0,0,0,0,0
2026-08-15T02:58:12.706711+00:00,0,177,0,0,0,0,0
2026-08-15T02:59:13.487593+00:00,0,177,0,0,0,0,0
2026-08-15T13:00:21.112504+00:00,0,0,0,0,0,0,0
2026-08-15T13:01:14.931261+00:00,0,0,0,0,0,0,0
2026-08-15T13:02:13.430307+00:00,0,0,0,0,0,0,0
2026-08-15T13:03:13.957533+00:00,0,0,0,0,0,0,0
2026-08-15T13:04:13.508938+00:00,0,0,0,0,0,0,0
2026-08-15T13:05:15.454335+00:00,3,3,0,0,2,0,2
2026-08-15T13:06:12.990171+00:00,3,3,0,0,2,0,2
2026-08-15T13:07:13.019590+00:00,3,3,0,0,2,0,2
2026-08-15T13:08:13.145619+00:00,0,3,0,0,0,0,0
2026-08-15T13:09:13.796127+00:00,0,3,0,0,0,0,0
2026-08-15T13:10:16.232917+00:00,0,3,0,0,0,0,0
2026-08-15T13:11:13.130900+00:00,1,3,0,0,1,0,1
2026-08-15T13:12:13.142999+00:00,1,3,0,0,1,0,1
2026-08-15T13:13:12.445925+00:00,1,3,0,0,1,0,1
2026-08-15T13:14:13.262722+00:00,0,3,0,0,0,0,0
2026-08-15T13:15:18.942203+00:00,0,3,0,0,0,0,0
2026-08-15T13:16:13.464756+00:00,0,3,0,0,0,0,0
2026-08-15T13:17:12.588019+00:00,0,3,0,0,0,0,0
2026-08-15T13:18:13.458824+00:00,0,3,0,0,0,0,0
2026-08-15T13:19:12.713525+00:00,0,3,0,0,0,0,0
2026-08-15T13:20:15.587371+00:00,0,3,0,0,0,0,0
2026-08-15T13:21:11.921636+00:00,0,3,0,0,0,0,0
2026-08-15T13:22:12.830636+00:00,0,3,0,0,0,0,0
2026-08-15T13:23:12.447930+00:00,0,3,0,0,0,0,0
2026-08-15T13:24:13.044706+00:00,0,3,0,0,0,0,0
2026-08-15T13:25:14.458117+00:00,0,3,0,0,0,0,0
2026-08-15T13:26:12.808115+00:00,0,3,0,0,0,0,0
2026-08-15T13:27:12.947109+00:00,0,3,0,0,0,0,0
2026-08-15T13:28:13.114775+00:00,0,3,0,0,0,0,0
2026-08-15T13:29:13.393801+00:00,0,3,0,0,0,0,0
2026-08-15T13:30:19.027989+00:00,0,3,0,0,0,0,0
2026-08-15T13:31:13.463064+00:00,0,3,0,0,0,0,0
2026-08-15T13:32:13.362374+00:00,0,3,0,0,0,0,0
2026-08-15T13:33:13.173680+00:00,0,3,0,0,0,0,0
2026-08-15T13:34:12.573387+00:00,0,3,0,0,0,0,0
2026-08-15T13:35:15.200869+00:00,0,3,0,0,0,0,0
2026-08-15T13:36:13.052124+00:00,0,3,0,0,0,0,0
2026-08-15T13:37:12.684315+00:00,0,3,0,0,0,0,0
2026-08-15T13:38:12.527383+00:00,0,3,0,0,0,0,0
2026-08-15T13:39:13.901992+00:00,0,3,0,0,0,0,0
2026-08-15T13:40:15.156195+00:00,0,3,0,0,0,0,0
2026-08-15T13:41:12.385295+00:00,2,5,0,0,1,0,1
2026-08-15T13:42:13.119980+00:00,2,5,0,0,1,0,1
2026-08-15T13:43:12.865281+00:00,2,5,0,0,1,0,1
2026-08-15T13:44:12.508365+00:00,1,5,0,0,1,0,1
2026-08-15T13:45:17.681832+00:00,1,5,0,0,1,0,1
2026-08-15T13:46:13.904617+00:00,1,5,0,0,1,0,1
2026-08-15T13:47:13.822539+00:00,0,5,0,0,0,0,0
2026-08-15T13:48:13.218931+00:00,0,5,0,0,0,0,0
2026-08-15T13:49:12.933537+00:00,0,5,0,0,0,0,0
2026-08-15T13:50:15.395359+00:00,0,5,0,0,0,0,0
2026-08-15T13:51:14.152194+00:00,0,5,0,0,0,0,0
2026-08-15T13:52:12.987528+00:00,0,5,0,0,0,0,0
2026-08-15T13:53:13.099998+00:00,0,5,0,0,0,0,0
2026-08-15T13:54:13.460354+00:00,0,5,0,0,0,0,0
2026-08-15T13:55:16.083482+00:00,0,5,0,0,0,0,0
2026-08-15T13:56:12.908273+00:00,3,6,0,0,2,1,3
2026-08-15T13:57:13.001647+00:00,3,6,0,0,2,1,3
2026-08-15T13:58:13.724104+00:00,3,6,0,0,2,1,3
2026-08-15T13:59:13.484649+00:00,0,6,0,0,0,0,0
2026-08-15T14:00:18.792738+00:00,0,6,0,0,0,0,0
2026-08-15T14:01:13.065785+00:00,0,6,0,0,0,0,0
2026-08-15T14:02:12.664110+00:00,0,6,0,0,0,0,0
2026-08-15T14:03:13.843165+00:00,0,6,0,0,0,0,0
2026-08-15T14:04:13.071461+00:00,0,6,0,0,0,0,0
2026-08-15T14:05:14.828974+00:00,0,6,0,0,0,0,0
2026-08-15T14:06:14.348424+00:00,0,6,0,0,0,0,0
2026-08-15T14:07:13.443607+00:00,0,6,0,0,0,0,0
2026-08-15T14:08:13.049555+00:00,0,6,0,0,0,0,0
2026-08-15T14:09:13.950595+00:00,0,6,0,0,0,0,0
2026-08-15T14:10:15.855322+00:00,0,6,0,0,0,0,0
2026-08-15T14:11:12.570097+00:00,0,6,0,0,0,0,0
2026-08-15T14:12:13.090085+00:00,0,6,0,0,0,0,0
2026-08-15T14:13:13.008456+00:00,0,6,0,0,0,0,0
2026-08-15T14:14:12.694325+00:00,0,6,0,0,0,0,0
2026-08-15T14:15:18.848419+00:00,0,6,0,0,0,0,0
2026-08-15T14:16:14.497175+00:00,0,6,0,0,0,0,0
2026-08-15T14:17:12.441337+00:00,1,7,0,0,1,0,1
2026-08-15T14:18:12.903348+00:00,1,7,0,0,1,0,1
2026-08-15T14:19:12.987187+00:00,1,7,0,0,1,0,1
2026-08-15T14:20:14.589935+00:00,0,7,0,0,0,0,0
2026-08-15T14:21:13.596986+00:00,0,7,0,0,0,0,0
2026-08-15T14:22:12.987437+00:00,0,7,0,0,0,0,0
2026-08-15T14:23:13.141869+00:00,4,10,0,1,2,1,4
2026-08-15T14:24:13.012987+00:00,4,10,0,1,2,1,4
2026-08-15T14:25:15.282104+00:00,4,10,0,1,2,1,4
2026-08-15T14:26:12.381276+00:00,1,10,0,0,1,0,1
2026-08-15T14:27:13.149034+00:00,1,10,0,0,1,0,1
2026-08-15T14:28:12.618192+00:00,1,10,0,0,1,0,1
2026-08-15T14:29:12.925818+00:00,2,10,0,0,2,0,2
2026-08-15T14:30:19.372170+00:00,2,10,0,0,2,0,2
2026-08-15T14:31:13.700686+00:00,2,10,0,0,2,0,2
2026-08-15T14:32:12.823923+00:00,2,10,0,1,1,0,2
2026-08-15T14:33:13.251640+00:00,2,10,0,1,1,0,2
2026-08-15T14:34:12.912572+00:00,2,10,0,1,1,0,2
2026-08-15T14:35:14.209999+00:00,0,10,0,0,0,0,0
2026-08-15T14:36:14.541476+00:00,0,10,0,0,0,0,0
2026-08-15T14:37:12.908215+00:00,0,10,0,0,0,0,0
2026-08-15T14:38:13.733705+00:00,1,10,0,0,1,0,1
2026-08-15T14:39:13.393670+00:00,1,10,0,0,1,0,1
2026-08-15T14:40:14.848492+00:00,1,10,0,0,1,0,1
2026-08-15T14:41:13.609473+00:00,2,11,0,0,0,0,0
